"CONGLOME","VIVIENDA","HOGAR","UBIGEO","privacion_cocina","privacion_ilumina","privacion_comuni","privacion_electro","privacion_entreteni","puntaje","P101","P102","P1172.02","P207","P208A","P301A","MIEPERHO","Pobre_energético","ESTRATO","ingreso_pc_mensual","inseguridad_alimentaria","sexo_mujer","educacion_basica_completa","material_pared","estrato3","ingreso_pc_z","gasto_elec_z","distrito","provincia"
18666,132,11,"160201",0,0,0,0,0,0,1,1,0,2,36,8,3,0,3,2706.64995659722,0,1,1,"Duradero","Urbano",1.74355066332284,-0.742416694375072,"Yurimaguas","Alto Amazonas "
18675,23,11,"160201",1,0,0,1,0,0.53,1,1,49,2,51,6,3,1,3,701.747667100694,1,1,1,"Duradero","Urbano",-0.222917970309471,0.134443774490865,"Yurimaguas","Alto Amazonas "
18703,128,11,"160201",0,0,0,0,0,0,1,1,60,1,60,7,2,0,3,1262.83333333333,0,0,1,"Duradero","Urbano",0.327411773542658,0.331290002195464,"Yurimaguas","Alto Amazonas "
18708,59,11,"160201",0,0,0,1,0,0.13,1,1,35,1,43,11,1,0,3,7135.6875,0,0,1,"Duradero","Urbano",6.08768426619713,-0.116087788042259,"Yurimaguas","Alto Amazonas "
20688,68,11,"160201",0,0,0,0,0,0,1,1,180,1,75,10,3,0,3,5809.33072916667,0,0,1,"Duradero","Urbano",4.78675354228411,2.47870339533653,"Yurimaguas","Alto Amazonas "
20688,83,11,"160201",0,0,0,0,0,0,1,1,110,2,58,8,3,0,3,1584.79958767361,1,1,1,"Duradero","Urbano",0.643205986340546,1.22604558267091,"Yurimaguas","Alto Amazonas "
20688,115,11,"160201",0,0,0,0,0,0,1,1,99,2,43,11,3,0,3,1021.17816840278,0,1,1,"Duradero","Urbano",0.0903890994299392,1.02919935496631,"Yurimaguas","Alto Amazonas "
18701,101,11,"160201",1,0,0,1,0,0.53,1,7,31,1,52,7,6,1,3,793.222113715278,1,0,1,"Precario","Urbano",-0.133197074189579,-0.187668234480295,"Yurimaguas","Alto Amazonas "
18667,101,11,"160201",1,0,0,0,0,0.4,1,1,85,1,39,6,5,1,3,479.14833984375,1,0,1,"Duradero","Urbano",-0.441250104105557,0.778667792433186,"Yurimaguas","Alto Amazonas "
18667,122,11,"160201",1,0,0,0,0,0.4,1,7,61,1,75,5,10,1,3,388.821614583333,1,0,0,"Precario","Urbano",-0.529845280505868,0.349185113804972,"Yurimaguas","Alto Amazonas "
18666,44,11,"160201",1,0,0,1,0,0.53,1,7,34,1,69,6,15,1,3,356.080533854167,1,0,1,"Precario","Urbano",-0.561958719959966,-0.133982899651768,"Yurimaguas","Alto Amazonas "
18666,87,11,"160201",1,0,0,1,1,0.66,1,7,23,1,37,5,6,1,3,377.064236111111,1,0,0,"Precario","Urbano",-0.541377271915372,-0.330829127356366,"Yurimaguas","Alto Amazonas "
18666,109,11,"160201",1,0,0,1,0,0.53,1,8,80,1,49,5,7,1,3,407.420154389881,1,0,0,"Precario","Urbano",-0.511603271729409,0.689192234385642,"Yurimaguas","Alto Amazonas "
18666,154,11,"160201",1,0,0,1,0,0.53,1,8,25,1,52,9,6,1,3,182.441704644097,1,0,1,"Precario","Urbano",-0.732268920617169,-0.295038904137349,"Yurimaguas","Alto Amazonas "
18667,143,11,"160201",0,0,0,0,0,0,1,1,105,1,70,8,2,0,3,1374.9208984375,1,0,1,"Duradero","Urbano",0.437350637971265,1.13657002462336,"Yurimaguas","Alto Amazonas "
18701,11,11,"160201",1,0,0,0,0,0.4,1,1,68,1,70,6,4,1,3,1661.83837890625,1,0,1,"Duradero","Urbano",0.718767956280724,0.474450895071535,"Yurimaguas","Alto Amazonas "
18661,60,11,"160201",0,0,0,0,1,0.13,1,1,47,1,46,10,3,0,3,1140.34125434028,0,0,1,"Duradero","Urbano",0.207267848090439,0.0986535512718476,"Yurimaguas","Alto Amazonas "
18685,50,11,"160201",1,0,0,0,0,0.4,1,1,50,1,60,5,4,1,3,652.702067057292,1,0,0,"Duradero","Urbano",-0.271023374053235,0.152338886100374,"Yurimaguas","Alto Amazonas "
18699,57,11,"160201",0,0,0,0,0,0,1,1,116,1,36,11,7,0,3,1147.94800967262,0,0,1,"Duradero","Urbano",0.214728783141055,1.33341625232796,"Yurimaguas","Alto Amazonas "
20688,37,11,"160201",1,0,0,0,0,0.4,1,1,137,1,64,10,4,1,3,3188.75553385417,0,0,1,"Duradero","Urbano",2.21641435385863,1.70921359612765,"Yurimaguas","Alto Amazonas "
18717,49,11,"160201",1,0,0,1,1,0.66,1,7,5,1,39,6,5,1,8,446.320084635417,1,0,1,"Precario","Rural",-0.473449046918014,-0.652941136327527,"Yurimaguas","Alto Amazonas "
18717,51,11,"160201",1,0,0,1,0,0.53,1,7,5,1,58,5,3,1,8,162.5,1,0,0,"Precario","Rural",-0.751828345976309,-0.652941136327527,"Yurimaguas","Alto Amazonas "
18717,52,11,"160201",1,0,0,0,0,0.4,1,7,20,1,45,5,4,1,8,573.920572916667,1,0,0,"Precario","Rural",-0.348294639565695,-0.384514462184893,"Yurimaguas","Alto Amazonas "
18717,50,11,"160201",1,0,0,0,0,0.4,1,1,32,1,37,5,4,1,8,771.412434895833,1,0,0,"Duradero","Rural",-0.154588664958226,-0.169773122870786,"Yurimaguas","Alto Amazonas "
18732,61,11,"160201",1,1,1,1,1,0.99,1,7,0,1,81,3,1,1,7,518.711100260417,1,0,0,"Precario","Rural",-0.402445755471279,-0.742416694375072,"Yurimaguas","Alto Amazonas "
18732,62,11,"160201",1,0,1,1,0,0.66,1,7,21,1,71,5,2,1,7,348.746134440104,1,0,0,"Precario","Rural",-0.569152520111647,-0.366619350575384,"Yurimaguas","Alto Amazonas "
18732,64,11,"160201",1,0,0,1,1,0.66,1,7,18,2,52,5,7,1,7,384.314894903274,1,1,0,"Precario","Rural",-0.534265607091278,-0.420304685403911,"Yurimaguas","Alto Amazonas "
18732,160,11,"160201",1,0,1,1,0,0.66,5,7,9,1,38,5,6,1,7,131.375651041667,1,0,0,"Precario","Rural",-0.782356046148749,-0.581360689889491,"Yurimaguas","Alto Amazonas "
18732,161,11,"160201",1,1,0,1,1,0.86,5,7,0,1,31,5,4,1,7,133.42372639974,1,0,0,"Precario","Rural",-0.780347232067352,-0.742416694375072,"Yurimaguas","Alto Amazonas "
18732,162,11,"160201",1,0,0,0,0,0.4,5,7,35,1,58,5,7,1,7,50.8708263578869,1,0,0,"Precario","Rural",-0.861317606233793,-0.116087788042259,"Yurimaguas","Alto Amazonas "
18732,159,11,"160201",1,0,0,1,0,0.53,1,7,9,1,33,4,5,1,7,134.825252278646,1,0,0,"Precario","Rural",-0.778972573215132,-0.581360689889491,"Yurimaguas","Alto Amazonas "
18732,163,11,"160201",1,1,0,1,1,0.86,5,7,0,1,27,6,3,1,7,145.037936740451,1,0,1,"Precario","Rural",-0.768955664279202,-0.742416694375072,"Yurimaguas","Alto Amazonas "
20757,6,11,"160201",1,0,0,1,0,0.53,1,1,11,1,32,6,5,1,8,375.927734375,1,0,1,"Duradero","Rural",-0.542491987095179,-0.545570466670473,"Yurimaguas","Alto Amazonas "
20757,7,11,"160201",1,0,0,0,0,0.4,1,9,58,2,33,6,4,1,8,289.583231608073,1,1,1,"Precario","Rural",-0.627181279569566,0.295499778976446,"Yurimaguas","Alto Amazonas "
20757,55,11,"160201",1,0,0,0,0,0.4,1,1,40,1,46,5,3,1,8,747.17236328125,1,0,0,"Duradero","Rural",-0.178364058281283,-0.0266122299947149,"Yurimaguas","Alto Amazonas "
20757,56,11,"160201",1,0,0,1,0,0.53,1,1,40,2,53,9,15,1,8,413.570182291667,1,1,1,"Duradero","Rural",-0.505571138877757,-0.0266122299947149,"Yurimaguas","Alto Amazonas "
20757,57,11,"160201",1,0,0,0,0,0.4,1,1,0,1,59,10,6,1,8,450.189236111111,0,0,1,"Duradero","Rural",-0.469654066456579,-0.742416694375072,"Yurimaguas","Alto Amazonas "
20757,60,11,"160201",1,0,0,1,1,0.66,1,7,6,2,70,5,2,1,8,622.768269856771,1,1,0,"Precario","Rural",-0.300383345154428,-0.635046024718018,"Yurimaguas","Alto Amazonas "
18715,90,11,"160201",0,0,1,1,0,0.26,1,7,5,1,47,1,1,1,7,1486.17057291667,1,0,0,"Precario","Rural",0.546467674003991,-0.652941136327527,"Yurimaguas","Alto Amazonas "
18715,91,11,"160201",1,0,0,1,0,0.53,1,7,0,2,53,5,3,1,7,587.251247829861,1,1,0,"Precario","Rural",-0.335219511556076,-0.742416694375072,"Yurimaguas","Alto Amazonas "
18715,224,11,"160201",0,0,0,1,0,0.13,1,7,26,1,31,6,3,0,7,499.267523871528,1,0,1,"Precario","Rural",-0.421516601614103,-0.27714379252784,"Yurimaguas","Alto Amazonas "
18715,225,11,"160201",1,0,0,0,1,0.53,1,7,71,1,51,5,4,1,7,223.674865722656,1,0,0,"Precario","Rural",-0.691826192634222,0.528136229900062,"Yurimaguas","Alto Amazonas "
18715,92,11,"160201",1,0,0,0,0,0.4,1,1,173,2,48,7,5,1,7,451.34833984375,1,1,1,"Duradero","Rural",-0.468517182556899,2.35343761406997,"Yurimaguas","Alto Amazonas "
18715,89,11,"160201",1,0,0,1,0,0.53,1,1,0,2,31,5,3,1,7,353.330132378472,1,1,0,"Duradero","Rural",-0.564656396679766,-0.742416694375072,"Yurimaguas","Alto Amazonas "
18715,216,11,"160201",1,1,0,1,1,0.86,1,7,0,2,55,3,1,1,7,243.595926920573,1,1,0,"Precario","Rural",-0.672287014989704,-0.742416694375072,"Yurimaguas","Alto Amazonas "
18682,71,11,"160201",1,0,0,0,0,0.4,1,1,68,1,66,10,2,1,3,6072.10286458333,0,0,1,"Duradero","Urbano",5.04448837793997,0.474450895071535,"Yurimaguas","Alto Amazonas "
18682,11,11,"160201",1,0,0,1,1,0.66,1,1,12,2,58,6,3,1,3,211.025838216146,1,1,1,"Duradero","Urbano",-0.704232740308798,-0.527675355060965,"Yurimaguas","Alto Amazonas "
18682,26,11,"160201",1,0,0,0,0,0.4,1,1,192,1,76,3,2,1,3,811.845296223958,0,0,0,"Duradero","Urbano",-0.114930895107641,2.69344473465064,"Yurimaguas","Alto Amazonas "
18682,56,11,"160201",1,0,0,0,0,0.4,1,7,15,1,54,6,5,1,3,267.47431640625,0,0,1,"Precario","Urbano",-0.648866370407055,-0.473990020232438,"Yurimaguas","Alto Amazonas "
18717,140,11,"160201",1,1,0,1,0,0.73,1,7,0,1,36,4,6,1,8,291.162841796875,1,0,0,"Precario","Rural",-0.625631950255156,-0.742416694375072,"Yurimaguas","Alto Amazonas "
18717,143,11,"160201",1,1,0,0,1,0.73,1,7,0,1,54,5,3,1,8,1339.81325954861,1,0,0,"Precario","Rural",0.402916006898433,-0.742416694375072,"Yurimaguas","Alto Amazonas "
18717,142,11,"160201",1,1,0,1,0,0.73,5,9,0,1,60,6,2,1,8,803.208333333333,1,0,1,"Precario","Rural",-0.123402288802606,-0.742416694375072,"Yurimaguas","Alto Amazonas "
18717,139,11,"160201",1,1,0,1,1,0.86,1,7,0,1,49,5,5,1,8,229.108528645833,1,0,0,"Precario","Rural",-0.686496692159243,-0.742416694375072,"Yurimaguas","Alto Amazonas "
18770,54,11,"160202",1,1,1,1,1,0.99,5,7,0,1,60,3,3,1,8,108.976555718316,1,0,0,"Precario","Rural",-0.8043257544013,-0.742416694375072,"Balsapuerto","Alto Amazonas "
18770,55,11,"160202",1,1,1,1,1,0.99,1,7,0,1,27,4,1,1,8,1325.85986328125,1,0,0,"Precario","Rural",0.389230095003296,-0.742416694375072,"Balsapuerto","Alto Amazonas "
18770,56,11,"160202",1,1,1,1,1,0.99,5,7,0,1,50,5,6,1,8,62.3376736111111,1,0,0,"Precario","Rural",-0.850070576606338,-0.742416694375072,"Balsapuerto","Alto Amazonas "
18770,138,11,"160202",1,1,0,1,1,0.86,1,7,0,2,49,6,5,1,8,126.145247395833,1,1,1,"Precario","Rural",-0.787486183794186,-0.742416694375072,"Balsapuerto","Alto Amazonas "
18770,139,11,"160202",1,1,1,1,1,0.99,1,7,0,2,45,3,3,1,8,46.1548597547744,1,1,0,"Precario","Rural",-0.865943168512245,-0.742416694375072,"Balsapuerto","Alto Amazonas "
18770,140,11,"160202",1,1,0,1,1,0.86,1,7,0,1,32,4,4,1,8,100.716186523438,1,0,0,"Precario","Rural",-0.812427773641365,-0.742416694375072,"Balsapuerto","Alto Amazonas "
18770,53,11,"160202",1,1,0,1,1,0.86,1,7,0,1,48,6,6,1,8,109.087395562066,1,0,1,"Precario","Rural",-0.804217039339607,-0.742416694375072,"Balsapuerto","Alto Amazonas "
18779,85,11,"160202",0,0,0,0,1,0.13,1,1,0,1,49,10,1,0,7,3876.08951822917,0,0,1,"Duradero","Rural",2.89057225580924,-0.742416694375072,"Balsapuerto","Alto Amazonas "
18779,87,11,"160202",1,0,0,1,0,0.53,5,7,28,1,48,8,5,1,7,444.12880859375,1,0,1,"Precario","Rural",-0.47559831654883,-0.241353569308822,"Balsapuerto","Alto Amazonas "
18779,88,11,"160202",1,0,0,1,1,0.66,1,7,7,1,34,6,5,1,7,149.200634765625,1,0,1,"Precario","Rural",-0.764872764508639,-0.617150913108509,"Balsapuerto","Alto Amazonas "
18779,86,11,"160202",0,0,0,0,0,0,1,7,49,1,57,8,3,0,7,3589.89040798611,1,0,1,"Precario","Rural",2.60985953668327,0.134443774490865,"Balsapuerto","Alto Amazonas "
18779,295,11,"160202",1,0,0,1,0,0.53,1,7,14,1,56,6,3,1,7,2359.24457465278,1,0,1,"Precario","Rural",1.40280498692364,-0.491885131841947,"Balsapuerto","Alto Amazonas "
18779,297,11,"160202",1,0,0,1,0,0.53,5,7,29,1,39,4,4,1,7,301.36952718099,1,0,0,"Precario","Rural",-0.615620925395558,-0.223458457699313,"Balsapuerto","Alto Amazonas "
18779,298,11,"160202",1,0,1,1,0,0.66,5,7,10,1,31,6,4,1,7,298.572814941406,1,0,1,"Precario","Rural",-0.618364025109318,-0.563465578279982,"Balsapuerto","Alto Amazonas "
18779,296,11,"160202",1,1,0,1,0,0.73,1,7,0,1,44,6,6,1,7,201.942260742188,1,0,1,"Precario","Rural",-0.713142187057045,-0.742416694375072,"Balsapuerto","Alto Amazonas "
18729,27,11,"160202",1,1,1,1,1,0.99,5,7,0,1,52,6,6,1,8,136.873874240451,1,0,1,"Precario","Rural",-0.776963223008309,-0.742416694375072,"Balsapuerto","Alto Amazonas "
18729,28,11,"160202",1,0,1,1,1,0.79,1,7,42,1,61,3,3,1,8,198.048570421007,1,0,0,"Precario","Rural",-0.716961235958227,0.00917799322430298,"Balsapuerto","Alto Amazonas "
18729,29,11,"160202",1,0,0,1,1,0.66,1,7,5,1,30,7,3,1,8,287.513671875,1,0,1,"Precario","Rural",-0.629211166173934,-0.652941136327527,"Balsapuerto","Alto Amazonas "
18729,30,11,"160202",1,1,0,1,1,0.86,5,7,0,1,29,6,4,1,8,292.4208984375,1,0,1,"Precario","Rural",-0.624398010358891,-0.742416694375072,"Balsapuerto","Alto Amazonas "
18729,31,11,"160202",1,0,0,0,1,0.53,1,7,0,1,38,10,7,1,8,276.072172619048,1,0,1,"Precario","Rural",-0.640433333721166,-0.742416694375072,"Balsapuerto","Alto Amazonas "
18729,32,11,"160202",1,1,0,1,0,0.73,1,7,0,1,25,6,4,1,8,191.97206624349,1,0,1,"Precario","Rural",-0.722921254523633,-0.742416694375072,"Balsapuerto","Alto Amazonas "
18729,33,11,"160202",1,1,0,1,1,0.86,1,7,0,1,33,8,6,1,8,257.692409939236,1,0,1,"Precario","Rural",-0.658460759293377,-0.742416694375072,"Balsapuerto","Alto Amazonas "
18729,34,11,"160202",1,1,0,0,0,0.6,1,7,0,1,30,8,5,1,8,316.00478515625,1,0,1,"Precario","Rural",-0.601266222972282,-0.742416694375072,"Balsapuerto","Alto Amazonas "
18698,30,11,"160206",1,0,0,0,0,0.4,1,7,9,1,39,7,7,1,5,236.122488839286,1,0,1,"Precario","Semiurbano",-0.679617188459622,-0.581360689889491,"Lagunas","Alto Amazonas "
18698,43,11,"160206",1,0,0,0,0,0.4,1,7,22,1,53,8,3,1,5,2075.86545138889,1,0,1,"Precario","Semiurbano",1.12485819607798,-0.348724238965875,"Lagunas","Alto Amazonas "
18698,58,11,"160206",1,0,0,1,0,0.53,1,7,23,1,46,5,4,1,5,218.54111735026,1,0,0,"Precario","Semiurbano",-0.696861527872336,-0.330829127356366,"Lagunas","Alto Amazonas "
18698,71,11,"160206",1,0,0,1,0,0.53,1,7,7,1,46,5,8,1,5,199.302185058594,1,0,0,"Precario","Semiurbano",-0.715731652912514,-0.617150913108509,"Lagunas","Alto Amazonas "
18698,85,11,"160206",1,0,0,1,0,0.53,1,1,10,1,46,6,6,1,5,614.67333984375,1,0,1,"Duradero","Semiurbano",-0.308323096655262,-0.563465578279982,"Lagunas","Alto Amazonas "
18698,112,11,"160206",1,0,0,1,0,0.53,1,6,8,1,47,4,2,1,5,302.388692220052,1,0,0,"Precario","Semiurbano",-0.614621297587105,-0.599255801499,"Lagunas","Alto Amazonas "
18660,36,11,"160206",1,0,0,1,0,0.53,1,1,15,1,61,5,6,1,5,180.861897786458,1,0,0,"Duradero","Semiurbano",-0.733818442830306,-0.473990020232438,"Lagunas","Alto Amazonas "
18660,72,11,"160206",1,0,0,1,0,0.53,1,7,15,1,73,5,2,1,5,260.282897949219,1,0,0,"Precario","Semiurbano",-0.655919930523756,-0.473990020232438,"Lagunas","Alto Amazonas "
18660,90,11,"160206",1,0,0,1,0,0.53,1,7,17,1,46,5,4,1,5,425.277018229167,1,0,0,"Precario","Semiurbano",-0.494088721110677,-0.43819979701342,"Lagunas","Alto Amazonas "
18660,110,11,"160206",1,0,0,1,0,0.53,1,7,16,1,43,6,7,1,5,205.211263020833,1,0,1,"Precario","Semiurbano",-0.709935851028648,-0.456094908622929,"Lagunas","Alto Amazonas "
18660,127,11,"160206",1,0,0,1,0,0.53,1,7,8,1,46,5,7,1,5,84.483154296875,1,0,0,"Precario","Semiurbano",-0.828349621239381,-0.599255801499,"Lagunas","Alto Amazonas "
18660,52,11,"160206",1,0,0,1,0,0.53,1,7,9,1,70,4,1,1,5,374.750284830729,1,0,0,"Precario","Semiurbano",-0.543646865120219,-0.581360689889491,"Lagunas","Alto Amazonas "
18735,9,11,"160206",1,1,1,1,1,0.99,1,7,0,1,64,4,2,1,8,450.627807617188,1,0,0,"Precario","Rural",-0.46922390229605,-0.742416694375072,"Lagunas","Alto Amazonas "
18735,21,11,"160206",1,1,0,1,0,0.73,1,7,0,1,62,4,2,1,8,286.238505045573,1,0,0,"Precario","Rural",-0.630461888259421,-0.742416694375072,"Lagunas","Alto Amazonas "
18735,10,11,"160206",0,1,0,1,0,0.33,1,7,0,1,33,6,1,1,8,494.38623046875,1,0,1,"Precario","Rural",-0.426304321403943,-0.742416694375072,"Lagunas","Alto Amazonas "
18735,29,11,"160206",1,1,0,1,0,0.73,1,7,0,1,61,5,4,1,8,727.401692708333,1,0,0,"Precario","Rural",-0.197755728265002,-0.742416694375072,"Lagunas","Alto Amazonas "
18735,30,11,"160206",1,1,1,1,1,0.99,1,9,0,1,60,4,1,1,8,789.607991536458,1,0,0,"Precario","Rural",-0.136741914224924,-0.742416694375072,"Lagunas","Alto Amazonas "
18735,31,11,"160206",1,1,0,1,0,0.73,1,7,0,1,39,4,5,1,8,160.670540364583,1,0,0,"Precario","Rural",-0.753622735163448,-0.742416694375072,"Lagunas","Alto Amazonas "
18735,32,11,"160206",1,1,0,1,1,0.86,1,7,0,1,74,5,3,1,8,305.199164496528,1,0,0,"Precario","Rural",-0.611864701614156,-0.742416694375072,"Lagunas","Alto Amazonas "
18735,41,11,"160206",1,0,0,1,0,0.53,1,7,12,1,50,5,6,1,8,171.660617404514,1,0,0,"Precario","Rural",-0.74284333614064,-0.527675355060965,"Lagunas","Alto Amazonas "
18726,29,11,"160210",1,1,1,1,1,0.99,1,7,0,1,81,4,3,1,7,426.910427517361,1,0,0,"Precario","Rural",-0.492486624016996,-0.742416694375072,"Santa Cruz","Alto Amazonas "
18726,31,11,"160210",1,1,0,1,1,0.86,1,9,0,1,56,4,1,1,7,1596.36051432292,1,0,0,"Precario","Rural",0.654545291877123,-0.742416694375072,"Santa Cruz","Alto Amazonas "
18726,32,11,"160210",1,1,0,0,0,0.6,1,7,0,1,50,6,4,1,7,891.651448567708,1,0,1,"Precario","Rural",-0.036654613925741,-0.742416694375072,"Santa Cruz","Alto Amazonas "
18726,111,11,"160210",1,1,1,1,0,0.86,1,7,0,1,72,5,2,1,7,274.698160807292,1,0,0,"Precario","Rural",-0.641781005946497,-0.742416694375072,"Santa Cruz","Alto Amazonas "
18726,108,11,"160210",1,1,1,1,1,0.99,5,7,0,1,33,6,4,1,7,145.935902913411,1,0,1,"Precario","Rural",-0.768074911973995,-0.742416694375072,"Santa Cruz","Alto Amazonas "
18726,114,11,"160210",1,1,1,1,1,0.99,1,7,0,1,39,3,5,1,7,875.4740234375,1,0,0,"Precario","Rural",-0.0525219204065365,-0.742416694375072,"Santa Cruz","Alto Amazonas "
18726,119,11,"160210",1,1,1,1,1,0.99,5,7,0,1,69,4,3,1,7,270.643093532986,1,0,0,"Precario","Rural",-0.645758338230453,-0.742416694375072,"Santa Cruz","Alto Amazonas "
18726,109,11,"160210",1,1,1,1,0,0.86,5,7,0,1,68,4,2,1,7,128.491882324219,1,0,0,"Precario","Rural",-0.785184533481634,-0.742416694375072,"Santa Cruz","Alto Amazonas "
18707,9,11,"160211",1,1,0,1,0,0.73,1,7,0,1,33,9,3,1,5,497.000596788194,1,0,1,"Precario","Semiurbano",-0.42374007206823,-0.742416694375072,"Teniente Cesar López Rojas","Alto Amazonas "
18707,23,11,"160211",0,0,0,1,0,0.13,1,7,7,2,73,1,1,0,5,471.885782877604,1,1,0,"Precario","Semiurbano",-0.448373439017544,-0.617150913108509,"Teniente Cesar López Rojas","Alto Amazonas "
18707,101,11,"160211",1,0,0,1,0,0.53,1,7,5,1,33,6,3,1,5,654.228352864583,0,0,1,"Precario","Semiurbano",-0.269526346900479,-0.652941136327527,"Teniente Cesar López Rojas","Alto Amazonas "
18707,54,11,"160211",1,0,0,1,0,0.53,1,7,10,1,46,5,7,1,5,140.696754092262,1,0,0,"Precario","Semiurbano",-0.773213627151137,-0.563465578279982,"Teniente Cesar López Rojas","Alto Amazonas "
18707,70,11,"160211",1,1,0,1,1,0.86,1,7,0,1,29,6,4,1,5,300.183634440104,1,0,1,"Precario","Semiurbano",-0.616784084762485,-0.742416694375072,"Teniente Cesar López Rojas","Alto Amazonas "
18686,141,11,"160301",1,0,0,0,0,0.4,1,7,33,1,41,6,5,1,4,437.351888020833,1,0,1,"Precario","Semiurbano",-0.482245324639486,-0.151878011261277,"Nauta","Loreto "
18705,44,11,"160301",1,0,0,1,1,0.66,1,7,10,1,60,3,4,1,4,505.505167643229,1,0,0,"Precario","Semiurbano",-0.415398532474732,-0.563465578279982,"Nauta","Loreto "
18705,55,11,"160301",0,0,1,1,0,0.26,1,7,25,1,50,5,5,1,4,836.680794270833,1,0,0,"Precario","Semiurbano",-0.0905714895816591,-0.295038904137349,"Nauta","Loreto "
18705,78,11,"160301",0,0,0,1,0,0.13,1,1,31,2,59,8,5,0,4,306.752180989583,1,1,1,"Duradero","Semiurbano",-0.610341456198603,-0.187668234480295,"Nauta","Loreto "
18706,3,11,"160301",1,0,0,0,0,0.4,1,7,50,2,31,10,5,1,4,898.060416666667,1,1,1,"Precario","Semiurbano",-0.0303685047190344,0.152338886100374,"Nauta","Loreto "
18706,99,11,"160301",1,0,0,0,0,0.4,1,7,11,1,42,6,7,1,4,568.952380952381,1,0,1,"Precario","Semiurbano",-0.353167592085534,-0.545570466670473,"Nauta","Loreto "
18705,10,11,"160301",1,0,0,0,1,0.53,1,7,25,1,41,5,7,1,4,339.762881324405,1,0,0,"Precario","Semiurbano",-0.577963565703519,-0.295038904137349,"Nauta","Loreto "
18706,122,11,"160301",0,0,0,1,1,0.26,1,1,10,2,45,5,2,1,4,714.17724609375,0,1,0,"Duradero","Semiurbano",-0.210726664355485,-0.563465578279982,"Nauta","Loreto "
18680,38,11,"160301",1,0,0,0,0,0.4,1,1,124,1,63,10,4,1,4,658.072347005208,1,0,1,"Duradero","Semiurbano",-0.265756041512029,1.47657714520403,"Nauta","Loreto "
18680,3,11,"160301",1,0,0,0,0,0.4,1,1,55,1,47,6,4,1,4,1035.71834309896,0,0,1,"Duradero","Semiurbano",0.10465054130537,0.241814444147919,"Nauta","Loreto "
18680,20,11,"160301",1,0,0,0,0,0.4,1,1,50,2,57,6,2,1,4,1179.43505859375,1,1,1,"Duradero","Semiurbano",0.245612230376081,0.152338886100374,"Nauta","Loreto "
18680,56,11,"160301",1,0,0,1,0,0.53,1,1,13,1,59,5,3,1,4,598.994032118056,1,0,0,"Duradero","Semiurbano",-0.323701834562429,-0.509780243451456,"Nauta","Loreto "
18680,109,11,"160301",1,0,0,0,0,0.4,1,1,117,2,78,9,10,1,4,530.645768229167,1,1,1,"Duradero","Semiurbano",-0.390739873176508,1.35131136393747,"Nauta","Loreto "
18686,63,11,"160301",1,0,0,0,0,0.4,1,1,9,1,44,6,6,1,4,704.322862413194,1,0,1,"Duradero","Semiurbano",-0.220392141078771,-0.581360689889491,"Nauta","Loreto "
18686,45,11,"160301",1,0,0,0,0,0.4,1,7,12,2,45,7,5,1,4,613.366731770833,1,1,1,"Precario","Semiurbano",-0.309604657260635,-0.527675355060965,"Nauta","Loreto "
18706,146,11,"160301",1,0,0,0,0,0.4,1,7,52,2,35,6,4,1,4,421.744466145833,0,1,1,"Precario","Semiurbano",-0.497553554736206,0.188129109319392,"Nauta","Loreto "
18706,194,11,"160301",1,0,0,0,0,0.4,1,7,41,1,62,7,4,1,4,929.624674479167,1,0,1,"Precario","Semiurbano",0.000590671325276482,-0.00871711838520594,"Nauta","Loreto "
18686,25,11,"160301",1,0,0,1,0,0.53,1,1,75,1,60,10,3,1,4,610.689561631944,1,0,1,"Duradero","Semiurbano",-0.31223050647663,0.599716676338097,"Nauta","Loreto "
18686,6,11,"160301",1,0,0,1,0,0.53,1,7,9,1,40,6,5,1,4,564.792513020833,1,0,1,"Precario","Semiurbano",-0.357247716014913,-0.581360689889491,"Nauta","Loreto "
18706,27,11,"160301",0,0,0,1,0,0.13,1,1,9,1,63,7,5,0,4,260.9,1,0,1,"Duradero","Semiurbano",-0.655314658220478,-0.581360689889491,"Nauta","Loreto "
18686,83,11,"160301",1,0,1,1,0,0.66,1,8,28,1,48,6,6,1,4,249.808132595486,1,0,1,"Precario","Semiurbano",-0.66619389630288,-0.241353569308822,"Nauta","Loreto "
18680,91,11,"160301",0,0,0,0,0,0,1,1,80,1,65,10,1,0,4,2870.33333333333,0,0,1,"Duradero","Semiurbano",1.90409625593594,0.689192234385642,"Nauta","Loreto "
18673,7,11,"160301",1,1,1,1,0,0.86,1,7,0,1,83,4,2,1,4,393.982014973958,1,0,0,"Precario","Semiurbano",-0.524783804164447,-0.742416694375072,"Nauta","Loreto "
18673,16,11,"160301",1,1,1,1,1,0.99,1,7,0,1,58,5,7,1,4,106.102457682292,1,0,0,"Precario","Semiurbano",-0.807144756438175,-0.742416694375072,"Nauta","Loreto "
18673,25,11,"160301",1,1,0,1,1,0.86,1,7,0,2,56,4,2,1,4,1090.99910481771,1,1,0,"Precario","Semiurbano",0.15887157967354,-0.742416694375072,"Nauta","Loreto "
18673,34,11,"160301",1,1,0,1,0,0.73,1,7,0,1,66,5,4,1,4,533.277994791667,1,0,0,"Precario","Semiurbano",-0.388158105975738,-0.742416694375072,"Nauta","Loreto "
